activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S15_S16:EB,5,2027-09-20,,2
A002,C002,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:H01_H02:EB,5,2027-11-22,,3
A003,C003,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:H01_H02:EB,5,2027-11-15,,1
A004,C004,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:S04_H01:EB,5,2027-11-15,,1
A005,C005,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2027-12-06,A001,2
A006,C005,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2027-12-13,,3
A007,C006,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,1,2027-12-06,A001,1
A008,C007,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,4,2027-12-27,,1
A009,C007,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S04_H01:EB,4,2027-11-22,,1
A010,C005,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2028-01-03,,1
A011,C004,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2028-01-24,,1
A012,C004,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,1,2028-01-17,A004,1
A013,C002,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:S05_S06:EB,1,2027-12-06,,1
A014,C005,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,5,2027-10-25,,1
A015,C004,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S02_S03:EB,5,2027-10-25,A001,1
A016,C001,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,3,2027-07-26,,2
A017,C004,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,3,2027-08-16,,3
A018,C003,Construction,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,3,2027-08-02,,2
A019,C004,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,3,2027-08-23,,3
A020,C003,Construction,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,3,2027-08-16,,3
A021,C003,Construction,SEC:BET:S11_S12:EB,SEC:BET:S13_S14:EB,4,2027-09-06,A020,3
A022,C005,Construction,SEC:BET:S12_S13:EB,SEC:BET:S12_S13:EB,4,2027-08-30,,1
A023,C004,Renewal,SEC:BET:S12_S13:EB,SEC:BET:S13_S14:EB,4,2027-09-20,,3
A024,C005,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,5,2027-12-06,,2
A025,C005,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,5,2027-11-22,,2
A026,C005,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,4,2027-11-15,,1
A027,C003,Construction,SEC:BET:S13_S14:EB,SEC:BET:H01_H02:EB,4,2027-11-22,,3
A028,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:S14_H01:EB,4,2027-11-22,A001,3
A029,C002,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,6,2027-09-13,,2
A030,C004,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,6,2027-09-20,,2
A031,C005,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,6,2027-09-20,,1
A032,C003,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S06_S07:EB,5,2028-01-03,,1
A033,C006,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,5,2027-12-27,A028,2
A034,C005,Construction,SEC:ALP:S05_S06:EB,SEC:ALP:S05_S06:EB,5,2028-01-03,,2
A035,C004,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,3,2027-09-06,,3
A036,C004,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,3,2027-08-23,A016,1
A037,C002,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-10-11,,2
A038,C003,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,4,2027-10-18,,1
A039,C004,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-10-11,,2
A040,C003,Construction,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,3,2027-11-29,,2
A041,C008,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,4,2027-09-13,,2
A042,C004,Renewal,SEC:ALP:S05_S06:EB,SEC:ALP:S05_S06:EB,4,2027-09-13,,1
A043,C005,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-09-20,A020,1
A044,C005,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,5,2027-09-20,,3
A045,C003,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,5,2027-08-30,,2
A046,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-09-13,,2
A047,C004,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,6,2027-09-13,,2
A048,C003,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,6,2027-09-20,,1
A049,C006,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,6,2027-08-16,,3
A050,C004,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S16_S17:EB,6,2027-08-23,,2
A051,C004,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S16_S17:EB,6,2027-08-09,,2
A052,C008,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,6,2027-07-19,,1
A053,C005,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,6,2027-07-19,,2
A054,C002,Construction,SEC:BET:S14_H01:EB,SEC:BET:S14_H01:EB,5,2027-10-18,,2
A055,C003,Construction,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,5,2027-10-18,A023,1
A056,C008,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,1,2027-08-30,A016,1
A057,C004,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S17_S18:EB,1,2027-08-16,A016,1
A058,C004,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S16_S17:EB,1,2027-08-09,,3
A059,C004,Renewal,SEC:BET:H02_S15:WB,SEC:BET:S16_S17:WB,4,2027-11-15,,1
A060,C003,Construction,SEC:BET:H02_S15:WB,SEC:BET:S16_S17:WB,4,2027-11-22,A055,1
A061,C004,Renewal,SEC:BET:H02_S15:WB,SEC:BET:S16_S17:WB,4,2027-11-15,,1
A062,C008,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,5,2027-12-20,,3
A063,C004,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-12-06,,3
A064,C004,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,5,2027-11-29,,3
A065,C004,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,3,2027-08-09,,1
A066,C005,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,3,2027-08-09,,1
A067,C003,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,3,2027-08-23,,1
A068,C004,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,5,2027-08-30,A020,3
A069,C005,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,6,2027-11-08,,2
A070,C005,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,6,2027-11-01,,1
A071,C004,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,6,2027-10-25,,1
A072,C004,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,3,2027-09-06,,3
