activity_id,week,location_id,co_share_group
A001,10,PLAT:BET:H01:WB,g001
A001,10,PLAT:BET:H02:WB,g001
A001,10,PLAT:BET:S14:WB,g001
A001,10,SEC:BET:H01_H02:WB,g001
A001,10,SEC:BET:S14_H01:WB,g001
A002,10,PLAT:BET:H01:WB,g001
A002,10,PLAT:BET:H02:WB,g001
A002,10,PLAT:BET:S14:WB,g001
A002,10,SEC:BET:H01_H02:WB,g001
A002,10,SEC:BET:S14_H01:WB,g001
A003,10,PLAT:BET:H01:WB,g001
A003,10,PLAT:BET:H02:WB,g001
A003,10,PLAT:BET:S14:WB,g001
A003,10,SEC:BET:H01_H02:WB,g001
A003,10,SEC:BET:S14_H01:WB,g001
A004,10,PLAT:BET:H01:WB,g001
A004,10,PLAT:BET:H02:WB,g001
A004,10,PLAT:BET:S14:WB,g001
A004,10,SEC:BET:H01_H02:WB,g001
A004,10,SEC:BET:S14_H01:WB,g001
A005,1,PLAT:BET:H01:WB,g002
A005,1,PLAT:BET:H02:WB,g002
A005,1,PLAT:BET:S14:WB,g002
A005,1,SEC:BET:H01_H02:WB,g002
A005,1,SEC:BET:S14_H01:WB,g002
A006,1,PLAT:BET:H01:WB,g002
A006,1,PLAT:BET:H02:WB,g002
A006,1,PLAT:BET:S14:WB,g002
A006,1,SEC:BET:H01_H02:WB,g002
A006,1,SEC:BET:S14_H01:WB,g002
A007,1,PLAT:BET:H01:WB,g002
A007,1,PLAT:BET:H02:WB,g002
A007,1,PLAT:BET:S14:WB,g002
A007,1,SEC:BET:H01_H02:WB,g002
A007,1,SEC:BET:S14_H01:WB,g002
A008,1,PLAT:BET:H01:WB,g002
A008,1,PLAT:BET:H02:WB,g002
A008,1,PLAT:BET:S14:WB,g002
A008,1,SEC:BET:H01_H02:WB,g002
A008,1,SEC:BET:S14_H01:WB,g002
A005,2,PLAT:BET:H01:WB,g002
A005,2,PLAT:BET:H02:WB,g002
A005,2,PLAT:BET:S14:WB,g002
A005,2,SEC:BET:H01_H02:WB,g002
A005,2,SEC:BET:S14_H01:WB,g002
A006,2,PLAT:BET:H01:WB,g002
A006,2,PLAT:BET:H02:WB,g002
A006,2,PLAT:BET:S14:WB,g002
A006,2,SEC:BET:H01_H02:WB,g002
A006,2,SEC:BET:S14_H01:WB,g002
A007,2,PLAT:BET:H01:WB,g002
A007,2,PLAT:BET:H02:WB,g002
A007,2,PLAT:BET:S14:WB,g002
A007,2,SEC:BET:H01_H02:WB,g002
A007,2,SEC:BET:S14_H01:WB,g002
A008,2,PLAT:BET:H01:WB,g002
A008,2,PLAT:BET:H02:WB,g002
A008,2,PLAT:BET:S14:WB,g002
A008,2,SEC:BET:H01_H02:WB,g002
A008,2,SEC:BET:S14_H01:WB,g002
A005,3,PLAT:BET:H01:WB,g002
A005,3,PLAT:BET:H02:WB,g002
A005,3,PLAT:BET:S14:WB,g002
A005,3,SEC:BET:H01_H02:WB,g002
A005,3,SEC:BET:S14_H01:WB,g002
A006,3,PLAT:BET:H01:WB,g002
A006,3,PLAT:BET:H02:WB,g002
A006,3,PLAT:BET:S14:WB,g002
A006,3,SEC:BET:H01_H02:WB,g002
A006,3,SEC:BET:S14_H01:WB,g002
A007,3,PLAT:BET:H01:WB,g002
A007,3,PLAT:BET:H02:WB,g002
A007,3,PLAT:BET:S14:WB,g002
A007,3,SEC:BET:H01_H02:WB,g002
A007,3,SEC:BET:S14_H01:WB,g002
A008,3,PLAT:BET:H01:WB,g002
A008,3,PLAT:BET:H02:WB,g002
A008,3,PLAT:BET:S14:WB,g002
A008,3,SEC:BET:H01_H02:WB,g002
A008,3,SEC:BET:S14_H01:WB,g002
A005,4,PLAT:BET:H01:WB,g002
A005,4,PLAT:BET:H02:WB,g002
A005,4,PLAT:BET:S14:WB,g002
A005,4,SEC:BET:H01_H02:WB,g002
A005,4,SEC:BET:S14_H01:WB,g002
A006,4,PLAT:BET:H01:WB,g002
A006,4,PLAT:BET:H02:WB,g002
A006,4,PLAT:BET:S14:WB,g002
A006,4,SEC:BET:H01_H02:WB,g002
A006,4,SEC:BET:S14_H01:WB,g002
A007,4,PLAT:BET:H01:WB,g002
A007,4,PLAT:BET:H02:WB,g002
A007,4,PLAT:BET:S14:WB,g002
A007,4,SEC:BET:H01_H02:WB,g002
A007,4,SEC:BET:S14_H01:WB,g002
A008,4,PLAT:BET:H01:WB,g002
A008,4,PLAT:BET:H02:WB,g002
A008,4,PLAT:BET:S14:WB,g002
A008,4,SEC:BET:H01_H02:WB,g002
A008,4,SEC:BET:S14_H01:WB,g002
A009,3,PLAT:BET:H01:WB,g003
A009,3,PLAT:BET:H02:WB,g003
A009,3,PLAT:BET:S14:WB,g003
A009,3,PLAT:BET:S15:WB,g003
A009,3,SEC:BET:H01_H02:WB,g003
A009,3,SEC:BET:H02_S15:WB,g003
A009,3,SEC:BET:S14_H01:WB,g003
A009,4,PLAT:BET:H01:WB,g003
A009,4,PLAT:BET:H02:WB,g003
A009,4,PLAT:BET:S14:WB,g003
A009,4,PLAT:BET:S15:WB,g003
A009,4,SEC:BET:H01_H02:WB,g003
A009,4,SEC:BET:H02_S15:WB,g003
A009,4,SEC:BET:S14_H01:WB,g003
