activity_id,access_seq,week,eclo,access_night
A001,1,6,0,1
A001,2,7,0,1
A001,3,8,0,1
A001,4,9,0,1
A001,5,10,0,1
A001,6,11,0,1
A002,1,25,0,1
A002,2,26,0,1
A002,3,27,0,1
A002,4,28,0,1
A002,5,29,0,1
A002,6,30,0,1
A003,1,18,0,1
A003,2,19,0,1
A003,3,20,0,1
A003,4,21,0,1
A003,5,22,0,1
A003,6,23,0,1
A004,1,24,0,1
A004,2,25,0,1
A004,3,26,0,1
A004,4,27,0,1
A005,1,1,0,1
A006,1,9,0,1
A006,2,10,0,1
A006,3,11,0,1
A006,4,12,0,1
A006,5,13,0,1
A007,1,9,0,1
A007,2,10,0,1
A007,3,11,0,1
A007,4,12,0,1
A007,5,13,0,1
A008,1,22,0,1
A008,2,23,0,1
A008,3,24,0,1
A008,4,25,0,1
A009,1,22,0,1
A009,2,23,0,1
A009,3,24,0,1
A009,4,25,0,1
A010,1,22,0,1
A010,2,23,0,1
A010,3,24,0,1
A010,4,25,0,2
A011,1,16,0,1
A011,2,17,0,1
A011,3,18,0,1
A012,1,15,0,1
A012,2,16,0,1
A012,3,17,0,1
A012,4,18,0,1
A012,5,19,0,1
A013,1,13,0,2
A013,2,14,0,1
A013,3,15,0,1
A013,4,16,0,1
A014,1,13,0,1
A014,2,14,0,1
A014,3,15,0,1
A014,4,16,0,1
A015,1,13,0,1
A015,2,14,0,1
A015,3,15,0,1
A015,4,16,0,1
A016,1,13,0,2
A016,2,14,0,1
A016,3,15,0,1
A016,4,16,0,1
A017,1,25,0,1
A017,2,26,0,1
A017,3,27,0,1
A018,1,25,0,1
A018,2,26,0,1
A018,3,27,0,1
A019,1,25,0,2
A019,2,26,0,1
A019,3,27,0,1
A020,1,18,0,1
A020,2,19,0,1
A020,3,20,0,1
A020,4,21,0,1
A021,1,2,0,1
A022,1,2,0,1
A023,1,10,0,2
A023,2,11,0,2
A023,3,12,0,2
A024,1,28,0,1
A024,2,29,0,1
A025,1,28,0,1
A025,2,29,0,1
A026,1,28,0,2
A026,2,29,0,2
A027,1,28,0,1
A027,2,29,0,1
A028,1,1,0,1
A028,2,2,0,1
A029,1,1,0,1
A029,2,2,0,1
A030,1,18,0,1
A030,2,19,0,1
A030,3,20,0,1
A030,4,21,0,1
A031,1,17,0,1
A031,2,18,0,1
A032,1,17,0,1
A032,2,18,0,1
A033,1,17,0,1
A033,2,18,0,1
A034,1,17,0,1
A034,2,18,0,1
A035,1,3,0,1
A035,2,4,0,1
A035,3,5,0,1
A035,4,6,0,1
A036,1,13,0,1
A037,1,4,0,1
A037,2,5,0,1
A037,3,6,0,1
A037,4,7,0,1
A037,5,8,0,1
A037,6,9,0,1
A038,1,4,0,1
A038,2,5,0,1
A038,3,6,0,1
A038,4,7,0,1
A038,5,8,0,1
A038,6,9,0,1
A039,1,10,0,2
A039,2,11,0,2
A039,3,12,0,1
A039,4,13,0,1
A040,1,27,0,1
A040,2,28,0,1
A041,1,27,0,1
A041,2,28,0,2
A042,1,17,0,1
A042,2,18,0,1
A042,3,19,0,1
A042,4,20,0,1
A042,5,21,0,1
A043,1,17,0,1
A043,2,18,0,1
A043,3,19,0,1
A043,4,20,0,1
A043,5,21,0,1
A044,1,17,0,1
A044,2,18,0,1
A044,3,19,0,1
A044,4,20,0,1
A044,5,21,0,1
A045,1,16,0,1
A046,1,16,0,1
A047,1,1,0,1
A047,2,2,0,1
A047,3,3,0,1
A047,4,4,0,1
A047,5,5,0,1
A048,1,1,0,2
A048,2,2,0,2
A048,3,3,0,1
A048,4,4,0,1
A048,5,5,0,1
A049,1,1,0,1
A049,2,2,0,1
A049,3,3,0,1
A049,4,4,0,2
A049,5,5,0,2
A050,1,1,0,1
A050,2,2,0,1
A050,3,3,0,1
A050,4,4,0,1
A050,5,5,0,1
A051,1,5,0,2
A051,2,6,0,2
A051,3,7,0,2
A051,4,8,0,2
A051,5,9,0,2
A051,6,10,0,1
A052,1,5,0,1
A052,2,6,0,1
A052,3,7,0,1
A052,4,8,0,1
A052,5,9,0,1
A052,6,10,0,1
A053,1,5,0,1
A053,2,6,0,1
A053,3,7,0,1
A053,4,8,0,1
A053,5,9,0,1
A053,6,10,0,1
A054,1,2,0,1
A054,2,3,0,1
A055,1,2,0,1
A055,2,3,0,1
A056,1,2,0,2
A056,2,3,0,2
A057,1,2,0,3
A057,2,3,0,2
A058,1,10,0,1
A058,2,11,0,1
A058,3,12,0,1
A059,1,10,0,1
A059,2,11,0,1
A059,3,12,0,1
A060,1,10,0,1
A060,2,11,0,1
A060,3,12,0,1
