activity_id,access_seq,week,eclo,access_night
A001,1,12,0,1
A001,2,13,0,1
A001,3,14,0,1
A001,4,15,0,1
A001,5,16,0,1
A002,1,1,0,1
A002,2,2,0,1
A002,3,3,0,1
A002,4,4,0,1
A003,1,1,0,1
A003,2,2,0,1
A003,3,3,0,1
A003,4,4,0,1
A004,1,15,0,1
A004,2,16,0,1
A005,1,7,0,1
A005,2,8,0,1
A006,1,5,0,1
A006,2,6,0,1
A007,1,5,0,1
A007,2,6,0,1
A008,1,6,0,1
A008,2,7,0,1
A008,3,8,0,1
A008,4,9,0,1
A008,5,10,0,1
A008,6,11,0,1
A009,1,6,0,1
A009,2,7,0,1
A009,3,8,0,1
A009,4,9,0,1
A009,5,10,0,1
A009,6,11,0,1
A010,1,4,0,1
A010,2,5,0,1
A010,3,6,0,1
A010,4,7,0,1
A010,5,8,0,1
A010,6,9,0,1
A011,1,8,0,2
A011,2,9,0,2
A011,3,10,0,1
A012,1,8,0,1
A012,2,9,0,1
A012,3,10,0,1
A013,1,12,0,1
A013,2,13,0,1
A014,1,12,0,1
A014,2,13,0,1
A015,1,2,0,1
A015,2,3,0,1
A015,3,4,0,1
A015,4,5,0,1
A016,1,9,0,3
A016,2,10,0,2
A016,3,11,0,1
A016,4,12,0,1
A016,5,13,0,1
A017,1,9,0,1
A017,2,10,0,1
A017,3,11,0,1
A017,4,12,0,1
A017,5,13,0,1
A018,1,14,0,1
A018,2,15,0,1
