activity_id,access_seq,week,eclo,access_night
A001,1,11,0,1
A001,2,12,0,1
A001,3,13,0,1
A001,4,14,0,1
A001,5,15,0,1
A002,1,28,0,1
A002,2,29,0,1
A002,3,30,0,1
A003,1,21,0,1
A003,2,22,0,1
A003,3,23,0,1
A003,4,24,0,1
A004,1,21,0,1
A004,2,22,0,1
A004,3,23,0,1
A004,4,24,0,1
A005,1,21,0,1
A005,2,22,0,1
A005,3,23,0,1
A005,4,24,0,1
A006,1,30,0,1
A007,1,26,0,1
A007,2,27,0,1
A008,1,26,0,1
A008,2,27,0,1
A009,1,17,0,1
A009,2,18,0,1
A009,3,19,0,1
A009,4,20,0,1
A009,5,21,0,1
A010,1,3,0,1
A010,2,4,0,1
A010,3,5,0,1
A010,4,6,0,1
A010,5,7,0,1
A010,6,8,0,1
A011,1,28,0,1
A012,1,28,0,1
A013,1,28,0,1
A014,1,11,0,2
A015,1,11,0,1
A015,2,12,0,1
A015,3,13,0,1
A016,1,12,0,1
A017,1,12,0,1
A018,1,27,0,1
A018,2,28,0,1
A018,3,29,0,1
A018,4,30,0,1
A019,1,27,0,1
A019,2,28,0,2
A019,3,29,0,1
A019,4,30,0,1
A020,1,10,0,1
A020,2,11,0,2
A021,1,5,0,1
A021,2,6,0,1
A022,1,5,0,1
A022,2,6,0,1
A023,1,5,0,1
A023,2,6,0,1
A024,1,23,0,2
A024,2,24,0,2
A024,3,25,0,1
A025,1,23,0,1
A025,2,24,0,1
A025,3,25,0,1
A026,1,23,0,1
A026,2,24,0,1
A026,3,25,0,1
A027,1,1,0,1
A027,2,2,0,1
A027,3,3,0,1
A027,4,4,0,1
A027,5,5,0,1
A028,1,1,0,1
A028,2,2,0,1
A028,3,3,0,1
A028,4,4,0,1
A028,5,5,0,2
A029,1,23,0,2
A029,2,24,0,2
A029,3,25,0,1
A029,4,26,0,1
A029,5,27,0,2
A030,1,23,0,2
A030,2,24,0,2
A030,3,25,0,1
A030,4,26,0,1
A030,5,27,0,2
A031,1,23,0,1
A031,2,24,0,1
A031,3,25,0,1
A031,4,26,0,1
A031,5,27,0,1
A032,1,23,0,2
A032,2,24,0,2
A032,3,25,0,2
A032,4,26,0,1
A032,5,27,0,1
A033,1,12,0,2
A033,2,13,0,2
A033,3,14,0,1
A033,4,15,0,1
A033,5,16,0,1
A034,1,12,0,1
A034,2,13,0,1
A034,3,14,0,1
A034,4,15,0,1
A034,5,16,0,1
A035,1,12,0,1
A035,2,13,0,1
A035,3,14,0,1
A035,4,15,0,1
A035,5,16,0,1
A036,1,12,0,2
A036,2,13,0,1
A036,3,14,0,1
A036,4,15,0,1
A036,5,16,0,1
A037,1,10,0,2
A037,2,11,0,3
A037,3,12,0,3
A037,4,13,0,3
A038,1,10,0,1
A038,2,11,0,1
A038,3,12,0,2
A038,4,13,0,2
A039,1,10,0,1
A039,2,11,0,1
A039,3,12,0,2
A039,4,13,0,2
A040,1,10,0,1
A040,2,11,0,1
A040,3,12,0,1
A040,4,13,0,1
A041,1,10,0,1
A041,2,11,0,1
A041,3,12,0,3
A041,4,13,0,2
A042,1,18,0,1
A042,2,19,0,1
A042,3,20,0,1
A042,4,21,0,2
A042,5,22,0,2
A042,6,23,0,3
A043,1,18,0,1
A043,2,19,0,1
A043,3,20,0,1
A043,4,21,0,1
A043,5,22,0,1
A043,6,23,0,2
A044,1,18,0,1
A044,2,19,0,1
A044,3,20,0,1
A044,4,21,0,1
A044,5,22,0,1
A044,6,23,0,2
A045,1,9,0,1
A045,2,10,0,2
A045,3,11,0,2
A045,4,12,0,2
A045,5,13,0,2
A045,6,14,0,1
A046,1,9,0,1
A046,2,10,0,1
A046,3,11,0,1
A046,4,12,0,1
A046,5,13,0,1
A046,6,14,0,1
A047,1,1,0,2
A047,2,2,0,2
A047,3,3,0,2
A048,1,1,0,1
A048,2,2,0,1
A048,3,3,0,1
A049,1,1,0,2
A049,2,2,0,2
A049,3,3,0,2
A050,1,1,0,1
A050,2,2,0,1
A050,3,3,0,1
A051,1,6,0,2
A051,2,7,0,1
A052,1,6,0,2
A052,2,7,0,1
A053,1,6,0,2
A053,2,7,0,2
A054,1,6,0,1
A054,2,7,0,1
A055,1,4,0,1
A055,2,5,0,2
A055,3,6,0,3
A055,4,7,0,2
A055,5,8,0,1
A055,6,9,0,1
A056,1,15,0,2
A056,2,16,0,2
A056,3,17,0,1
A056,4,18,0,2
A056,5,19,0,2
A056,6,20,0,2
A057,1,17,0,2
A058,1,17,0,1
A059,1,20,0,3
A059,2,21,0,3
A059,3,22,0,3
A060,1,20,0,1
A060,2,21,0,2
A060,3,22,0,2
A061,1,20,0,1
A061,2,21,0,1
A061,3,22,0,1
A062,1,4,0,1
A062,2,5,0,1
A062,3,6,0,1
A062,4,7,0,1
A063,1,4,0,1
A063,2,5,0,1
A063,3,6,0,1
A063,4,7,0,1
A064,1,4,0,2
A064,2,5,0,2
A064,3,6,0,3
A064,4,7,0,3
A065,1,4,0,2
A065,2,5,0,2
A065,3,6,0,3
A065,4,7,0,3
A066,1,23,0,2
A066,2,24,0,2
A066,3,25,0,1
A066,4,26,0,2
A066,5,27,0,2
A067,1,23,0,3
A067,2,24,0,3
A067,3,25,0,3
A067,4,26,0,2
A067,5,27,0,2
A068,1,27,0,3
A068,2,28,0,3
A068,3,29,0,2
A068,4,30,0,2
A069,1,27,0,3
A069,2,28,0,2
A069,3,29,0,1
A069,4,30,0,1
A070,1,27,0,2
A070,2,28,0,1
A070,3,29,0,1
A070,4,30,0,1
A071,1,27,0,3
A071,2,28,0,1
A071,3,29,0,1
A071,4,30,0,2
A072,1,6,0,1
