activity_id,access_seq,week,eclo,access_night
A001,1,7,0,1
A001,2,8,0,1
A001,3,9,0,1
A001,4,10,0,1
A002,1,7,0,1
A002,2,8,0,1
A002,3,9,0,1
A002,4,10,0,1
A003,1,6,0,1
A003,2,7,0,1
A003,3,8,0,1
A004,1,6,0,1
A004,2,7,0,1
A004,3,8,0,1
A005,1,22,0,1
A005,2,24,0,1
A005,3,25,0,1
A005,4,26,0,1
A005,5,28,0,1
A005,6,29,0,1
A006,1,25,0,1
A006,2,26,0,1
A006,3,27,0,1
A006,4,28,0,1
A006,5,29,0,1
A007,1,27,0,1
A007,2,28,0,1
A007,3,29,0,1
A008,1,27,0,1
A008,2,28,0,2
A008,3,29,0,2
A009,1,27,0,1
A009,2,28,0,1
A009,3,29,0,1
A010,1,3,0,1
A010,2,4,0,1
A011,1,3,0,1
A011,2,4,0,1
A012,1,16,0,1
A012,2,17,0,1
A012,3,18,0,1
A012,4,19,0,1
A012,5,21,0,1
A013,1,16,0,1
A013,2,17,0,1
A013,3,18,0,1
A013,4,19,0,1
A013,5,21,0,1
A014,1,16,0,1
A014,2,17,0,1
A014,3,18,0,1
A014,4,19,0,1
A014,5,21,0,1
A015,1,6,0,1
A015,2,7,0,1
A015,3,9,0,1
A015,4,11,0,1
A016,1,17,0,1
A016,2,18,0,1
A016,3,19,0,1
A016,4,20,0,1
A016,5,21,0,1
A016,6,22,0,1
A017,1,17,0,2
A017,2,18,0,2
A017,3,19,0,2
A017,4,20,0,1
A017,5,21,0,2
A017,6,22,0,1
A018,1,4,0,1
A018,2,5,0,1
A018,3,6,0,1
A018,4,7,0,1
A018,5,8,0,1
A018,6,10,0,1
A019,1,12,0,1
A019,2,13,0,1
A019,3,14,0,1
A019,4,15,0,1
A019,5,17,0,1
A019,6,18,0,1
A020,1,12,0,1
A020,2,13,0,1
A020,3,14,0,1
A020,4,15,0,1
A020,5,17,0,1
A020,6,18,0,1
A021,1,11,0,1
A021,2,12,0,1
A021,3,13,0,1
A021,4,14,0,1
A021,5,16,0,1
A022,1,11,0,1
A022,2,12,0,2
A022,3,13,0,2
A022,4,14,0,2
A022,5,16,0,1
A023,1,18,0,2
A024,1,2,0,1
A024,2,3,0,1
A024,3,4,0,1
A024,4,5,0,1
A024,5,6,0,1
A025,1,6,0,1
A025,2,7,0,1
A025,3,9,0,1
A025,4,10,0,1
A025,5,11,0,1
A025,6,12,0,2
A026,1,27,0,2
A026,2,28,0,2
A027,1,10,0,1
A027,2,11,0,1
A028,1,10,0,1
A028,2,11,0,2
A029,1,10,0,2
A029,2,11,0,1
A030,1,18,0,2
A030,2,19,0,1
A031,1,18,0,2
A031,2,19,0,1
A032,1,15,0,1
A032,2,16,0,1
A033,1,15,0,1
A033,2,16,0,1
A034,1,15,0,1
A034,2,16,0,1
A035,1,26,0,1
A035,2,27,0,1
A035,3,28,0,1
A035,4,29,0,1
A035,5,30,0,1
A036,1,26,0,1
A036,2,27,0,1
A036,3,28,0,1
A036,4,29,0,1
A036,5,30,0,1
A037,1,13,0,1
A037,2,14,0,1
A037,3,15,0,1
A037,4,16,0,1
A037,5,17,0,1
A037,6,18,0,1
A038,1,11,0,2
A038,2,12,0,1
A038,3,13,0,1
A038,4,14,0,1
A038,5,15,0,2
A039,1,11,0,1
A039,2,12,0,1
A039,3,13,0,1
A039,4,14,0,1
A039,5,15,0,2
A040,1,11,0,1
A040,2,12,0,1
A040,3,13,0,1
A040,4,14,0,1
A040,5,15,0,2
A041,1,26,0,1
A041,2,27,0,1
A041,3,28,0,1
A041,4,29,0,1
A042,1,26,0,1
A042,2,27,0,1
A042,3,28,0,1
A042,4,29,0,1
A043,1,26,0,1
A043,2,27,0,1
A043,3,28,0,1
A043,4,29,0,1
A044,1,14,0,1
A044,2,15,0,1
A044,3,16,0,1
A044,4,17,0,2
A045,1,14,0,2
A045,2,15,0,3
A045,3,16,0,2
A045,4,17,0,1
A046,1,27,0,2
A046,2,28,0,2
A046,3,29,0,2
A046,4,30,0,1
A047,1,2,0,1
A047,2,3,0,2
A047,3,4,0,2
A047,4,5,0,1
A047,5,6,0,1
A048,1,2,0,1
A048,2,3,0,1
A048,3,4,0,1
A048,4,5,0,1
A048,5,6,0,1
A049,1,2,0,1
A049,2,3,0,1
A049,3,4,0,1
A049,4,5,0,1
A049,5,6,0,1
A050,1,21,0,1
A050,2,22,0,1
A051,1,21,0,1
A051,2,22,0,1
A052,1,21,0,2
A052,2,22,0,1
A053,1,7,0,2
A053,2,8,0,1
A053,3,10,0,2
A053,4,13,0,2
A054,1,7,0,1
A054,2,8,0,1
A054,3,10,0,1
A054,4,13,0,1
