activity_id,access_seq,week,eclo,access_night
A001,1,4,0,1
A001,2,5,0,1
A001,3,6,0,1
A001,4,7,0,1
A001,5,8,0,1
A002,1,4,0,1
A002,2,5,0,1
A002,3,6,0,1
A002,4,7,0,1
A002,5,8,0,1
A003,1,4,0,1
A003,2,5,0,1
A003,3,6,0,1
A003,4,7,0,1
A003,5,8,0,1
A004,1,4,0,1
A004,2,5,0,1
A004,3,6,0,1
A004,4,7,0,1
A004,5,8,0,1
A005,1,6,0,1
A005,2,7,0,1
A005,3,8,0,1
A006,1,27,0,1
A007,1,2,0,1
A007,2,3,0,1
A007,3,4,0,1
A007,4,5,0,1
A007,5,6,0,1
A007,6,7,0,1
A008,1,2,0,1
A008,2,3,0,1
A008,3,4,0,1
A008,4,5,0,1
A008,5,6,0,1
A008,6,7,0,1
A009,1,2,0,1
A009,2,3,0,1
A009,3,4,0,1
A009,4,5,0,1
A009,5,6,0,2
A009,6,7,0,2
A010,1,6,0,1
A010,2,7,0,1
A011,1,6,0,2
A011,2,7,0,2
A012,1,6,0,1
A012,2,7,0,1
A013,1,23,0,1
A013,2,24,0,1
A013,3,25,0,1
A014,1,23,0,1
A014,2,24,0,1
A014,3,25,0,1
A015,1,23,0,1
A015,2,24,0,1
A015,3,25,0,1
A016,1,24,0,1
A016,2,25,0,1
A016,3,26,0,1
A016,4,27,0,1
A016,5,28,0,1
A017,1,21,0,1
A017,2,22,0,1
A017,3,23,0,1
A017,4,24,0,1
A017,5,25,0,1
A018,1,21,0,1
A018,2,22,0,1
A018,3,23,0,1
A018,4,24,0,1
A018,5,25,0,1
A019,1,14,0,1
A019,2,15,0,1
A019,3,16,0,1
A019,4,17,0,1
A020,1,4,0,1
A020,2,5,0,1
A020,3,6,0,1
A020,4,7,0,1
A021,1,23,0,1
A022,1,18,0,1
A022,2,19,0,1
A022,3,20,0,1
A023,1,18,0,1
A023,2,19,0,1
A023,3,20,0,1
A024,1,18,0,1
A024,2,19,0,1
A024,3,20,0,1
A025,1,18,0,1
A025,2,19,0,1
A025,3,20,0,1
A026,1,4,0,1
A026,2,5,0,1
A027,1,4,0,1
A027,2,5,0,1
A028,1,4,0,2
A028,2,5,0,2
A029,1,11,0,1
A030,1,11,0,1
A031,1,11,0,1
A032,1,11,0,1
A033,1,8,0,1
A033,2,9,0,1
A033,3,10,0,1
A033,4,11,0,1
A033,5,12,0,1
A033,6,13,0,1
A034,1,26,0,1
A034,2,27,0,1
A035,1,26,0,1
A035,2,27,0,1
A036,1,26,0,1
A036,2,27,0,1
A037,1,26,0,1
A037,2,27,0,1
A038,1,26,0,2
A039,1,26,0,1
A040,1,26,0,1
A041,1,9,0,1
A041,2,10,0,1
A042,1,9,0,1
A042,2,10,0,1
A043,1,14,0,1
A044,1,6,0,2
A044,2,7,0,2
A044,3,8,0,1
A044,4,9,0,1
A044,5,10,0,1
A044,6,11,0,1
A045,1,6,0,1
A045,2,7,0,1
A045,3,8,0,1
A045,4,9,0,2
A045,5,10,0,2
A045,6,11,0,1
A046,1,6,0,2
A046,2,7,0,2
A046,3,8,0,1
A046,4,9,0,1
A046,5,10,0,1
A046,6,11,0,1
A047,1,22,0,1
A048,1,6,0,2
A048,2,7,0,2
A048,3,8,0,1
A048,4,9,0,1
A048,5,10,0,1
A049,1,6,0,1
A049,2,7,0,1
A049,3,8,0,1
A049,4,9,0,1
A049,5,10,0,1
A050,1,6,0,1
A050,2,7,0,1
A050,3,8,0,1
A050,4,9,0,1
A050,5,10,0,1
A051,1,1,0,1
A051,2,2,0,1
A051,3,3,0,1
A052,1,1,0,1
A052,2,2,0,1
A052,3,3,0,1
A053,1,1,0,1
A053,2,2,0,2
A053,3,3,0,2
A054,1,1,0,1
A054,2,2,0,2
A054,3,3,0,2
