activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Construction,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,6,2027-01-11,,2
A002,C001,Construction,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,6,2027-01-04,,3
A003,C002,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:S03_S04:EB,2,2027-02-01,,1
A004,C003,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S03_S04:EB,2,2027-02-08,,3
A005,C004,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,4,2027-02-22,,2
A006,C005,Construction,SEC:BET:S11_S12:EB,SEC:BET:S11_S12:EB,4,2027-03-01,,1
A007,C003,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S11_S12:EB,4,2027-03-15,,2
A008,C005,Construction,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,3,2027-03-08,,1
A009,C006,Construction,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,3,2027-03-22,,2
A010,C007,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,3,2027-02-01,,2
A011,C008,Renewal,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,4,2027-02-15,A002,1
A012,C003,Renewal,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,4,2027-02-22,,2
A013,C007,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,3,2027-01-04,,3
A014,C002,Construction,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,2,2027-03-22,,3
A015,C009,Construction,SEC:BET:S17_S18:EB,SEC:BET:S17_S18:EB,2,2027-03-29,,2
A016,C004,Renewal,SEC:BET:S13_S14:WB,SEC:BET:S13_S14:WB,3,2027-03-01,,2
A017,C002,Construction,SEC:BET:S17_S18:EB,SEC:BET:S17_S18:EB,3,2027-04-05,,3
A018,C008,Renewal,SEC:BET:S17_S18:WB,SEC:BET:S17_S18:WB,2,2027-04-12,,3
