activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Construction,SEC:BET:S12_S13:WB,SEC:BET:S14_H01:WB,4,2027-10-25,,3
A002,C002,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S14_H01:WB,4,2027-11-01,,3
A003,C003,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,4,2028-03-20,,2
A004,C001,Construction,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,4,2028-03-20,,2
A005,C003,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,4,2028-02-28,A002,2
A006,C004,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,4,2028-02-28,,1
A007,C005,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,5,2028-02-21,A002,1
A008,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,5,2028-02-07,,1
A009,C001,Construction,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,5,2028-02-28,,2
A010,C007,Renewal,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,5,2028-02-07,A002,3
A011,C002,Renewal,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,5,2028-02-14,,2
A012,C008,Construction,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,5,2028-02-07,,2
A013,C009,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,4,2027-09-13,,2
A014,C004,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,4,2027-09-13,,3
A015,C010,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,4,2027-09-13,,2
A016,C005,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,4,2027-12-06,A002,3
A017,C002,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,4,2027-12-06,A002,1
A018,C005,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S16_S17:EB,6,2028-02-21,,1
A019,C008,Construction,SEC:BET:H01_H02:EB,SEC:BET:S16_S17:EB,6,2028-02-07,,1
A020,C010,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S16_S17:EB,6,2028-02-14,,3
A021,C011,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,1,2027-11-22,A015,2
A022,C002,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,1,2027-11-15,A015,1
A023,C001,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,1,2027-11-29,,2
A024,C005,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:S05_S06:WB,3,2028-01-24,,2
A025,C001,Construction,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,2,2028-01-31,A024,3
A026,C012,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,2,2028-02-07,A024,1
A027,C013,Construction,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,2,2028-01-31,,3
A028,C014,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,2,2028-02-14,,2
A029,C014,Renewal,SEC:BET:S13_S14:EB,SEC:BET:H01_H02:EB,4,2027-11-15,,1
A030,C014,Renewal,SEC:BET:S13_S14:EB,SEC:BET:H01_H02:EB,4,2027-11-01,,1
A031,C008,Construction,SEC:BET:S13_S14:EB,SEC:BET:H01_H02:EB,4,2027-11-08,A015,1
A032,C006,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S07_S08:WB,3,2027-09-20,,2
A033,C007,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S07_S08:WB,3,2027-09-13,,3
A034,C015,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S16_S17:WB,5,2028-01-31,A017,3
A035,C016,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,4,2027-11-29,,1
A036,C004,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,4,2027-11-15,A033,1
A037,C017,Construction,SEC:BET:S13_S14:EB,SEC:BET:S15_S16:EB,1,2027-12-27,,3
A038,C018,Construction,SEC:BET:S13_S14:EB,SEC:BET:S15_S16:EB,1,2027-12-27,,1
A039,C019,Construction,SEC:BET:S13_S14:EB,SEC:BET:S15_S16:EB,1,2027-12-27,,1
A040,C001,Construction,SEC:BET:S13_S14:EB,SEC:BET:S15_S16:EB,1,2028-01-10,A017,3
A041,C020,Renewal,SEC:BET:S14_H01:WB,SEC:BET:S16_S17:WB,1,2027-12-06,A023,1
A042,C002,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2028-02-07,,2
A043,C010,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2028-01-31,A024,3
A044,C002,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2028-01-31,A024,1
A045,C019,Construction,SEC:ALP:S03_S04:WB,SEC:ALP:H01_H02:WB,5,2027-09-13,,1
A046,C021,Construction,SEC:ALP:S03_S04:WB,SEC:ALP:H01_H02:WB,5,2027-09-13,,3
A047,C022,Construction,SEC:ALP:S03_S04:WB,SEC:ALP:H01_H02:WB,5,2027-09-13,,2
A048,C002,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:H01_H02:WB,5,2027-09-13,,1
A049,C020,Renewal,SEC:BET:S13_S14:EB,SEC:BET:H02_S15:EB,5,2027-12-20,A036,3
A050,C015,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S06_S07:EB,4,2027-09-27,,3
A051,C017,Construction,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,6,2027-11-01,A050,3
A052,C002,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,6,2027-11-15,A050,1
A053,C009,Renewal,SEC:ALP:S05_S06:EB,SEC:ALP:S07_S08:EB,5,2027-10-18,,3
A054,C022,Construction,SEC:ALP:S05_S06:EB,SEC:ALP:S07_S08:EB,5,2027-10-11,,1
A055,C003,Renewal,SEC:ALP:S05_S06:EB,SEC:ALP:S07_S08:EB,5,2027-11-01,A048,1
A056,C020,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S03_S04:WB,5,2028-02-21,,1
A057,C006,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S03_S04:WB,5,2028-02-14,A044,3
A058,C013,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S03_S04:WB,5,2028-02-14,,3
A059,C017,Construction,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,1,2027-12-20,A052,3
A060,C021,Construction,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,1,2028-01-03,,2
A061,C003,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,1,2027-12-27,,1
A062,C002,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,1,2027-12-27,,3
A063,C017,Construction,SEC:ALP:S05_S06:EB,SEC:ALP:S05_S06:EB,2,2028-01-17,A040,3
A064,C018,Construction,SEC:BET:H01_H02:WB,SEC:BET:S15_S16:WB,3,2028-01-03,,1
A065,C021,Construction,SEC:BET:H01_H02:WB,SEC:BET:S15_S16:WB,3,2027-12-20,A062,2
A066,C010,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S15_S16:WB,3,2027-12-27,,1
A067,C017,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,5,2027-11-22,A055,1
A068,C016,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,5,2027-11-15,,3
A069,C002,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,4,2027-11-15,,1
A070,C007,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S04_H01:EB,2,2028-01-17,,2
A071,C006,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S04_H01:EB,2,2027-12-27,A017,2
