activity_id,access_seq,week,eclo,access_night
A001,1,20,0,1
A001,2,21,0,1
A002,1,20,0,1
A002,2,21,0,1
A003,1,5,0,1
A004,1,5,0,1
A005,1,5,0,1
A005,2,6,0,1
A006,1,5,0,1
A006,2,6,0,1
A007,1,5,0,2
A007,2,6,0,1
A008,1,9,0,1
A009,1,9,0,1
A010,1,16,0,1
A010,2,17,0,1
A010,3,18,0,1
A011,1,16,0,1
A011,2,17,0,1
A011,3,18,0,1
A012,1,16,0,1
A012,2,17,0,1
A012,3,18,0,1
A013,1,25,0,1
A014,1,21,0,1
A014,2,22,0,1
A015,1,21,0,1
A015,2,22,0,1
A016,1,5,0,1
A017,1,21,0,1
A017,2,22,0,1
A017,3,23,0,1
A018,1,25,0,1
A019,1,25,0,1
A020,1,7,0,1
A020,2,8,0,1
A020,3,9,0,1
A020,4,10,0,1
A020,5,11,0,1
A021,1,7,0,1
A021,2,8,0,1
A021,3,9,0,1
A021,4,10,0,1
A021,5,11,0,1
A022,1,1,0,1
A022,2,2,0,1
A023,1,3,0,1
A023,2,4,0,1
A023,3,5,0,1
A023,4,6,0,1
A023,5,7,0,1
A023,6,8,0,1
A024,1,3,0,1
A024,2,4,0,1
A024,3,5,0,3
A024,4,6,0,2
A024,5,7,0,1
A024,6,8,0,1
A025,1,3,0,1
A025,2,4,0,1
A025,3,5,0,2
A025,4,6,0,2
A025,5,7,0,2
A025,6,8,0,2
A026,1,3,0,1
A026,2,4,0,1
A026,3,5,0,2
A027,1,19,0,1
A028,1,19,0,1
A029,1,17,0,1
A029,2,18,0,1
A030,1,17,0,1
A031,1,17,0,1
A031,2,18,0,1
A031,3,19,0,1
A031,4,20,0,1
A031,5,21,0,1
A032,1,17,0,2
A032,2,18,0,2
A032,3,19,0,1
A032,4,20,0,1
A032,5,21,0,1
A033,1,17,0,1
A033,2,18,0,1
A033,3,19,0,1
A033,4,20,0,1
A033,5,21,0,1
A034,1,22,0,2
A034,2,23,0,1
A035,1,16,0,1
A035,2,17,0,1
A036,1,16,0,1
A036,2,17,0,2
