activity_id,access_seq,week,eclo,access_night
A001,1,13,0,1
A002,1,13,0,1
A003,1,6,0,1
A003,2,7,0,1
A003,3,8,0,1
A004,1,9,0,1
A004,2,10,0,1
A004,3,11,0,1
A004,4,12,0,1
A004,5,13,0,1
A005,1,9,0,1
A005,2,10,0,1
A005,3,11,0,1
A005,4,12,0,1
A005,5,13,0,1
A006,1,9,0,1
A006,2,10,0,1
A006,3,11,0,1
A006,4,12,0,1
A006,5,13,0,1
A007,1,23,0,1
A007,2,26,0,1
A007,3,27,0,1
A008,1,23,0,1
A008,2,26,0,1
A008,3,27,0,1
A009,1,23,0,1
A009,2,26,0,1
A009,3,27,0,1
A010,1,6,0,1
A010,2,7,0,1
A010,3,8,0,1
A010,4,9,0,2
A010,5,10,0,2
A010,6,11,0,2
A011,1,6,0,1
A011,2,7,0,1
A011,3,8,0,1
A011,4,9,0,1
A011,5,10,0,1
A011,6,11,0,1
A012,1,6,0,1
A012,2,7,0,1
A012,3,8,0,1
A012,4,9,0,1
A012,5,10,0,1
A012,6,11,0,1
A013,1,13,0,2
A013,2,15,0,1
A013,3,16,0,1
A014,1,13,0,1
A014,2,15,0,1
A014,3,16,0,1
A015,1,6,0,1
A015,2,7,0,1
A015,3,8,0,1
A015,4,9,0,1
A016,1,30,0,1
A017,1,30,0,1
A018,1,7,0,2
A018,2,8,0,2
A018,3,9,0,3
A018,4,10,0,3
A018,5,11,0,3
A019,1,7,0,1
A019,2,8,0,1
A019,3,9,0,1
A019,4,10,0,1
A019,5,11,0,1
A020,1,10,0,1
A021,1,24,0,1
A021,2,25,0,1
A021,3,26,0,1
A021,4,27,0,1
A021,5,29,0,1
A022,1,24,0,1
A022,2,25,0,1
A022,3,26,0,1
A022,4,27,0,1
A022,5,29,0,1
A023,1,24,0,2
A023,2,25,0,2
A023,3,26,0,2
A023,4,27,0,2
A023,5,29,0,2
A024,1,17,0,1
A024,2,18,0,1
A025,1,17,0,1
A025,2,18,0,1
A026,1,17,0,1
A026,2,18,0,1
A027,1,20,0,1
A027,2,21,0,1
A027,3,22,0,1
A028,1,19,0,1
A029,1,16,0,1
A029,2,17,0,1
A030,1,16,0,1
A030,2,17,0,1
A031,1,22,0,1
A031,2,23,0,1
A032,1,22,0,1
A032,2,23,0,1
A033,1,17,0,1
A033,2,20,0,1
A033,3,21,0,1
A033,4,22,0,1
A033,5,23,0,1
A033,6,25,0,1
A034,1,25,0,3
A034,2,26,0,3
A034,3,27,0,3
A035,1,25,0,1
A035,2,26,0,1
A035,3,27,0,1
A036,1,25,0,1
A036,2,26,0,1
A036,3,27,0,1
A037,1,8,0,1
A037,2,9,0,1
A037,3,10,0,1
A037,4,11,0,1
A037,5,12,0,1
A037,6,13,0,1
A038,1,8,0,1
A038,2,9,0,1
A038,3,10,0,1
A038,4,11,0,1
A038,5,12,0,1
A038,6,13,0,2
A039,1,8,0,1
A039,2,9,0,1
A039,3,10,0,1
A039,4,11,0,1
A039,5,12,0,1
A039,6,13,0,1
A040,1,24,0,1
A041,1,24,0,1
A042,1,8,0,1
A043,1,23,0,2
A043,2,24,0,1
A043,3,26,0,1
A043,4,28,0,1
A044,1,23,0,2
A044,2,24,0,1
A044,3,26,0,2
A044,4,28,0,1
A045,1,22,0,1
A045,2,23,0,1
A045,3,24,0,1
A045,4,25,0,1
A045,5,26,0,1
A045,6,27,0,1
A046,1,22,0,1
A046,2,23,0,1
A046,3,24,0,2
A046,4,25,0,2
A046,5,26,0,2
A046,6,27,0,2
A047,1,20,0,2
A047,2,21,0,2
A047,3,22,0,2
A048,1,20,0,1
A048,2,21,0,1
A048,3,22,0,1
A049,1,13,0,1
A050,1,12,0,1
A050,2,13,0,1
A051,1,3,0,1
A051,2,4,0,1
A051,3,5,0,1
A051,4,7,0,1
A051,5,8,0,2
A052,1,25,0,1
A052,2,27,0,1
A052,3,28,0,1
A052,4,29,0,1
A052,5,30,0,2
A053,1,25,0,1
A053,2,27,0,1
A053,3,28,0,1
A053,4,29,0,1
A053,5,30,0,1
A054,1,16,0,2
A054,2,17,0,2
A054,3,18,0,1
A054,4,19,0,1
A054,5,20,0,1
A054,6,21,0,1
