activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-03-22,,2
A002,C001,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-03-22,,2
A003,C001,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-03-01,,3
A004,C002,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-03-01,,2
A005,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:S14_H01:EB,3,2027-03-22,,3
A006,C004,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,1,2027-08-09,,3
A007,C005,Renewal,SEC:BET:S14_H01:EB,SEC:BET:S14_H01:EB,6,2027-03-01,,1
A008,C006,Renewal,SEC:BET:S14_H01:EB,SEC:BET:S14_H01:EB,6,2027-03-01,,3
A009,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:S14_H01:EB,6,2027-03-01,,2
A010,C007,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S15_S16:WB,2,2027-03-15,,2
A011,C002,Construction,SEC:BET:H01_H02:WB,SEC:BET:S15_S16:WB,2,2027-03-15,,3
A012,C008,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S15_S16:WB,2,2027-03-22,,3
A013,C009,Construction,SEC:BET:S13_S14:WB,SEC:BET:S13_S14:WB,3,2027-07-12,,3
A014,C008,Renewal,SEC:BET:S13_S14:WB,SEC:BET:S13_S14:WB,3,2027-07-19,,2
A015,C008,Renewal,SEC:BET:S13_S14:WB,SEC:BET:S13_S14:WB,3,2027-08-02,,1
A016,C001,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-07-26,A005,2
A017,C010,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S03_S04:EB,5,2027-07-12,,2
A018,C011,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S03_S04:EB,5,2027-07-12,,2
A019,C004,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S15_S16:WB,4,2027-05-17,,1
A020,C012,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,4,2027-03-01,,2
A021,C013,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S16_S17:EB,1,2027-07-12,,1
A022,C006,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S16_S17:WB,3,2027-06-14,,3
A023,C014,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S16_S17:WB,3,2027-06-28,,2
A024,C002,Construction,SEC:BET:S16_S17:WB,SEC:BET:S16_S17:WB,3,2027-06-28,,3
A025,C013,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S16_S17:WB,3,2027-06-28,,2
A026,C015,Construction,SEC:BET:S12_S13:WB,SEC:BET:S12_S13:WB,2,2027-03-15,,2
A027,C016,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S12_S13:WB,2,2027-03-01,,3
A028,C003,Construction,SEC:BET:S12_S13:WB,SEC:BET:S12_S13:WB,2,2027-03-15,,2
A029,C010,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-04-19,,1
A030,C001,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-05-03,,1
A031,C002,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-04-19,,3
A032,C002,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-04-19,A005,2
A033,C012,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,6,2027-04-12,A020,2
A034,C006,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-08-16,,1
A035,C011,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-08-16,,3
A036,C003,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-08-23,,3
A037,C014,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-08-23,A018,2
A038,C003,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,1,2027-08-23,,3
A039,C009,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,1,2027-08-23,,2
A040,C009,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,1,2027-08-09,,3
A041,C015,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:S05_S06:WB,2,2027-04-05,,1
A042,C013,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:S05_S06:WB,2,2027-04-05,,1
A043,C010,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S04_H01:WB,1,2027-05-17,,1
A044,C007,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S02_S03:EB,6,2027-04-05,,3
A045,C013,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S02_S03:EB,6,2027-03-29,,3
A046,C008,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S02_S03:EB,6,2027-03-29,,3
A047,C012,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S06_S07:EB,1,2027-07-19,,3
A048,C005,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,5,2027-03-29,,3
A049,C011,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,5,2027-03-22,,3
A050,C009,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,5,2027-04-05,,1
A051,C007,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:S04_H01:EB,3,2027-03-01,,2
A052,C002,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:S04_H01:EB,3,2027-03-01,,3
A053,C003,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:S04_H01:EB,3,2027-03-01,,3
A054,C003,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:S04_H01:EB,3,2027-03-01,,2
