activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S16_S17:EB,2,2027-05-24,,2
A002,C002,Construction,SEC:BET:H02_S15:EB,SEC:BET:S16_S17:EB,2,2027-06-14,,2
A003,C003,Construction,SEC:BET:S12_S13:WB,SEC:BET:S14_H01:WB,1,2027-02-08,,1
A004,C004,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S14_H01:WB,1,2027-02-22,,3
A005,C005,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S03_S04:EB,2,2027-02-22,,1
A006,C006,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S03_S04:EB,2,2027-02-08,,2
A007,C004,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S03_S04:EB,2,2027-02-08,,3
A008,C007,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:S03_S04:EB,1,2027-03-15,A007,1
A009,C002,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:S03_S04:EB,1,2027-03-29,A007,1
A010,C008,Construction,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,3,2027-05-10,,1
A011,C005,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,3,2027-05-10,,3
A012,C006,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,3,2027-05-03,,1
A013,C009,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:S04_H01:WB,1,2027-06-28,A002,3
A014,C010,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,2,2027-06-07,,1
A015,C005,Renewal,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,2,2027-06-21,,1
A016,C010,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2027-02-08,,3
A017,C011,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,3,2027-06-07,,2
A018,C008,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,1,2027-07-05,,1
A019,C002,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,1,2027-07-05,,3
A020,C001,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S17_S18:EB,5,2027-03-01,,1
A021,C006,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S17_S18:EB,5,2027-02-22,,2
A022,C001,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S07_S08:WB,2,2027-02-01,,2
A023,C012,Construction,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,6,2027-02-08,,1
A024,C004,Renewal,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,6,2027-02-15,,3
A025,C006,Renewal,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,6,2027-02-01,,2
A026,C003,Construction,SEC:BET:S16_S17:EB,SEC:BET:S16_S17:EB,3,2027-02-01,A022,3
A027,C001,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,1,2027-05-31,A012,3
A028,C013,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,1,2027-05-24,,3
A029,C014,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:S04_H01:WB,2,2027-05-03,A021,2
A030,C003,Construction,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,1,2027-05-24,A021,1
A031,C007,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,5,2027-05-17,,3
A032,C006,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,5,2027-05-10,,3
A033,C012,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,5,2027-05-10,,1
A034,C010,Construction,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,2,2027-06-21,A033,1
A035,C011,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,2,2027-04-26,,2
A036,C012,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,2,2027-05-10,,1
