activity_id,access_seq,week,eclo,access_night
A001,1,13,0,1
A001,2,14,0,1
A001,3,15,0,1
A001,4,16,0,1
A001,5,17,0,1
A001,6,18,0,1
A002,1,13,0,1
A002,2,14,0,1
A002,3,15,0,1
A002,4,16,0,1
A002,5,17,0,1
A002,6,18,0,1
A003,1,13,0,1
A003,2,14,0,1
A003,3,15,0,1
A003,4,16,0,1
A003,5,17,0,1
A003,6,18,0,1
A004,1,32,0,1
A004,2,33,0,1
A004,3,34,0,1
A004,4,35,0,1
A004,5,36,0,1
A004,6,37,0,1
A005,1,32,0,1
A005,2,33,0,1
A005,3,34,0,1
A005,4,35,0,1
A005,5,36,0,1
A005,6,37,0,1
A006,1,23,0,1
A006,2,24,0,1
A006,3,25,0,1
A007,1,23,0,1
A007,2,24,0,1
A007,3,25,0,1
A008,1,23,0,1
A008,2,24,0,1
A008,3,25,0,1
A009,1,23,0,1
A009,2,24,0,1
A009,3,25,0,1
A010,1,34,0,1
A010,2,35,0,1
A010,3,36,0,1
A011,1,34,0,2
A011,2,35,0,2
A011,3,36,0,2
A012,1,34,0,1
A012,2,35,0,1
A012,3,36,0,1
A013,1,34,0,1
A013,2,35,0,1
A013,3,36,0,1
A014,1,32,0,2
A015,1,32,0,1
A016,1,10,0,1
A016,2,11,0,1
A016,3,12,0,1
A017,1,10,0,1
A017,2,11,0,1
A017,3,12,0,1
A018,1,10,0,1
A018,2,11,0,1
A018,3,12,0,1
A019,1,10,0,1
A019,2,11,0,1
A019,3,12,0,1
A020,1,25,0,1
A020,2,26,0,1
A020,3,27,0,1
A020,4,28,0,1
A021,1,4,0,1
A021,2,5,0,1
A021,3,6,0,1
A021,4,7,0,1
A021,5,8,0,1
A021,6,9,0,1
A022,1,4,0,1
A022,2,5,0,1
A022,3,6,0,1
A022,4,7,0,1
A022,5,8,0,1
A022,6,9,0,1
A023,1,4,0,1
A023,2,5,0,1
A023,3,6,0,1
A023,4,7,0,1
A023,5,8,0,1
A023,6,9,0,1
A024,1,4,0,1
