activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,1,2027-08-30,,2
A002,C002,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,2,2027-08-23,,3
A003,C003,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,5,2027-09-20,A002,3
A004,C004,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,5,2027-09-27,,1
A005,C005,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,5,2027-09-27,,1
A006,C006,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,2,2027-10-11,A002,3
A007,C005,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,2,2027-10-11,,3
A008,C007,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,2,2027-10-18,A002,1
A009,C008,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,4,2027-08-16,,2
A010,C009,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,3,2027-10-18,,3
A011,C010,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,3,2027-10-04,,2
A012,C001,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,4,2027-08-16,,1
A013,C011,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,2,2027-08-16,,1
A014,C012,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,2,2027-08-16,,3
A015,C012,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,2,2027-08-16,,2
A016,C008,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,2,2027-08-16,,3
A017,C001,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,5,2027-08-16,,3
A018,C006,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-08-16,,3
A019,C013,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-08-23,,3
A020,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,4,2027-10-18,,1
A021,C014,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,2,2027-09-27,,2
A022,C004,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,2,2027-09-20,,2
A023,C002,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,2,2027-09-27,,1
A024,C001,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,1,2027-08-16,,3
A025,C008,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,2,2027-10-04,,3
A026,C015,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,2,2027-10-25,,2
A027,C005,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,2,2027-10-11,A023,3
A028,C012,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,2,2027-10-18,,3
A029,C003,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,4,2027-09-13,,3
A030,C007,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,4,2027-09-20,A009,1
A031,C014,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,3,2027-11-08,,1
A032,C004,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,3,2027-11-01,,3
A033,C011,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,4,2027-08-23,A016,2
A034,C010,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,4,2027-08-16,A016,3
A035,C002,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,3,2027-11-01,A028,1
A036,C012,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,3,2027-10-18,,2
A037,C015,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,3,2027-11-01,,3
A038,C012,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,3,2027-11-01,,3
A039,C010,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,2,2027-11-01,,1
A040,C015,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,2,2027-10-18,,1
A041,C015,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,2,2027-11-01,A005,1
A042,C010,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,2,2027-10-11,A005,2
A043,C009,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,2,2027-08-16,,1
A044,C015,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,2,2027-08-23,,1
A045,C013,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,2,2027-08-16,,2
A046,C011,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,1,2027-09-06,,3
A047,C011,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,1,2027-11-01,,1
A048,C012,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,1,2027-11-01,,2
A049,C005,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,1,2027-11-01,,3
A050,C016,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,3,2027-08-30,A024,3
A051,C008,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,3,2027-08-30,,3
A052,C014,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,3,2027-08-23,A024,2
A053,C005,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,3,2027-08-30,,3
A054,C007,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,1,2027-11-01,,2
A055,C016,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-11-08,,1
A056,C015,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-11-08,A028,1
A057,C015,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-11-01,A028,1
A058,C005,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-11-08,,3
A059,C001,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,1,2027-10-11,A005,2
A060,C013,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,3,2027-09-13,A024,2
A061,C005,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,3,2027-09-13,A024,1
A062,C015,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,3,2027-09-13,A024,3
A063,C005,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,3,2027-09-13,,3
A064,C015,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,3,2027-10-18,,3
A065,C013,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,3,2027-10-11,,2
A066,C004,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,3,2027-09-27,A023,1
A067,C001,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,4,2027-11-01,A005,2
A068,C016,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-08-23,,3
A069,C016,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-09-27,,1
A070,C012,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-09-27,,3
A071,C013,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-10-11,,2
A072,C014,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-10-11,A068,2
