activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Construction,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,4,2027-05-10,,2
A002,C002,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,4,2027-04-26,,2
A003,C003,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,4,2027-05-03,,1
A004,C004,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,6,2027-08-02,,3
A005,C005,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,6,2027-07-12,A003,2
A006,C001,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,6,2027-08-02,,2
A007,C004,Construction,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,3,2027-03-15,,3
A008,C001,Construction,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,3,2027-04-05,,3
A009,C006,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,3,2027-03-29,,2
A010,C007,Construction,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,3,2027-03-22,,3
A011,C008,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S03_S04:WB,3,2027-04-19,,2
A012,C001,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S02_S03:WB,3,2027-04-05,,1
A013,C009,Construction,SEC:BET:S15_S16:WB,SEC:BET:S16_S17:WB,2,2027-08-09,,2
A014,C002,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,2,2027-08-09,,1
A015,C010,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,2,2027-08-16,,1
A016,C007,Construction,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,2,2027-08-23,,2
A017,C011,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,1,2027-05-24,A003,1
A018,C012,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:S03_S04:WB,1,2027-06-07,A003,2
A019,C005,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,1,2027-06-07,,3
A020,C012,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,1,2027-05-31,A003,1
A021,C008,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S16_S17:EB,4,2027-05-24,,3
A022,C013,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S16_S17:EB,4,2027-06-14,A003,1
A023,C014,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,3,2027-03-08,,3
A024,C015,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,3,2027-07-05,,1
A025,C008,Renewal,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,2,2027-07-05,,1
A026,C016,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,2,2027-06-21,,2
A027,C007,Construction,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,2,2027-07-12,,1
A028,C010,Renewal,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,2,2027-07-12,,2
A029,C009,Construction,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,4,2027-07-12,,3
A030,C004,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2027-04-12,,2
A031,C010,Renewal,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,1,2027-05-03,,3
