activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,2,2027-09-20,,2
A002,C002,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,2,2027-09-20,,1
A003,C002,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,2,2027-09-27,,1
A004,C001,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,2,2027-10-11,,3
A005,C003,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-08-23,,3
A006,C001,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-09-06,,1
A007,C001,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-08-30,,1
A008,C004,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,1,2027-08-23,,2
A009,C001,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,3,2027-06-14,,2
A010,C005,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,3,2027-06-28,,1
A011,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,3,2027-06-21,,1
A012,C007,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,3,2027-06-28,,1
A013,C002,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,4,2027-09-06,,3
A014,C002,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,4,2027-09-13,,1
A015,C002,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,3,2027-06-07,,3
A016,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,3,2027-08-02,,1
A017,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,3,2027-08-16,,3
A018,C008,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,3,2027-08-09,,1
A019,C009,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,3,2027-07-26,,2
A020,C010,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,3,2027-06-28,,2
A021,C002,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,3,2027-06-28,,2
A022,C005,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,3,2027-07-12,,1
A023,C011,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2027-07-12,,1
A024,C003,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,4,2027-05-17,,3
A025,C010,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,4,2027-05-03,,3
A026,C012,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,4,2027-05-03,,1
A027,C005,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,4,2027-04-26,,2
A028,C013,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,3,2027-06-21,,3
A029,C014,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,1,2027-10-04,,1
A030,C015,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,1,2027-09-27,A014,1
A031,C001,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,6,2027-07-19,,3
A032,C006,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,6,2027-07-26,A028,2
A033,C006,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,6,2027-07-19,,3
A034,C016,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,6,2027-08-02,,3
A035,C011,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,2,2027-05-31,,2
