activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,2,2027-12-20,,1
A002,C002,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,2,2027-12-06,,3
A003,C001,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,2,2027-12-06,,1
A004,C003,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2027-09-20,,3
A005,C002,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S13_S14:WB,6,2027-08-16,,3
A006,C004,Construction,SEC:BET:S11_S12:WB,SEC:BET:S13_S14:WB,6,2027-09-06,,2
A007,C002,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S12_S13:WB,6,2027-08-30,,2
A008,C003,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,6,2027-06-28,,3
A009,C005,Construction,SEC:BET:S12_S13:EB,SEC:BET:S14_H01:EB,6,2027-12-13,A007,1
A010,C006,Construction,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,6,2027-12-13,A007,3
A011,C007,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,6,2027-11-08,A007,3
A012,C008,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,6,2027-11-08,,3
A013,C009,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:S04_H01:WB,6,2027-08-16,A008,3
A014,C002,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:S04_H01:WB,6,2027-09-06,A008,3
A015,C010,Construction,SEC:ALP:S03_S04:WB,SEC:ALP:S04_H01:WB,6,2027-09-06,A008,3
A016,C011,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,5,2027-07-19,,1
A017,C012,Renewal,SEC:ALP:S05_S06:EB,SEC:ALP:S05_S06:EB,6,2027-06-21,,1
A018,C013,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,6,2027-07-12,,3
A019,C014,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,6,2027-07-12,,3
A020,C011,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:S05_S06:WB,2,2027-12-20,A007,1
A021,C002,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,2,2027-12-27,A007,1
A022,C004,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,2,2027-12-13,A007,3
A023,C003,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S16_S17:WB,3,2027-08-23,,1
A024,C009,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,3,2027-12-06,A007,2
A025,C013,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,3,2027-11-15,A007,3
A026,C007,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,1,2028-01-10,,1
A027,C006,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,1,2028-01-10,,3
A028,C008,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,1,2027-12-27,A012,3
A029,C003,Renewal,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,4,2027-10-18,A015,1
A030,C007,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:S04_H01:EB,5,2028-01-03,A028,3
A031,C014,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S07_S08:WB,3,2027-12-06,A025,3
A032,C008,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,3,2027-12-13,A025,3
A033,C014,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,3,2027-12-06,,1
A034,C013,Construction,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,5,2027-08-23,A017,2
A035,C008,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,5,2027-08-16,A017,1
A036,C008,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,5,2027-08-09,A017,1
A037,C010,Construction,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,1,2027-10-18,,1
A038,C007,Construction,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,1,2027-10-18,,3
