activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Construction,SEC:ALP:S02_S03:EB,SEC:ALP:H02_S05:EB,6,2027-11-15,,1
A002,C002,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:H02_S05:EB,6,2027-11-15,,1
A003,C003,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:H02_S05:EB,6,2027-11-15,,2
A004,C004,Construction,SEC:BET:S15_S16:WB,SEC:BET:S15_S16:WB,6,2028-03-27,,2
A005,C001,Construction,SEC:BET:S15_S16:WB,SEC:BET:S15_S16:WB,6,2028-04-17,,2
A006,C005,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,3,2028-01-24,,3
A007,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,3,2028-01-31,,2
A008,C007,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,3,2028-01-24,A003,2
A009,C008,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,3,2028-01-31,A003,3
A010,C009,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,3,2028-04-24,A009,1
A011,C001,Construction,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,3,2028-04-17,,1
A012,C010,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,3,2028-04-24,,1
A013,C006,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,3,2028-04-10,A009,2
A014,C004,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,1,2028-03-27,,3
A015,C011,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,1,2028-04-03,A009,2
A016,C002,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S04_H01:WB,3,2027-11-15,,3
A017,C012,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S04_H01:WB,3,2027-11-15,,3
A018,C001,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S04_H01:WB,3,2027-11-15,,2
A019,C007,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S04_H01:WB,3,2027-11-15,,1
A020,C013,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,4,2028-02-07,A003,2
A021,C014,Construction,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,6,2027-10-04,,2
A022,C005,Construction,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,6,2027-09-27,,2
A023,C015,Construction,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,6,2027-09-20,,3
A024,C016,Construction,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,6,2027-09-27,,3
A025,C017,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H02_S15:WB,4,2027-09-27,,1
A026,C017,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H02_S15:WB,4,2027-09-20,,3
A027,C018,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H02_S15:WB,4,2027-09-13,,3
A028,C015,Construction,SEC:BET:S13_S14:WB,SEC:BET:H02_S15:WB,4,2027-09-13,,1
A029,C019,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S17_S18:EB,5,2028-04-24,,3
A030,C008,Construction,SEC:BET:S15_S16:EB,SEC:BET:S17_S18:EB,5,2028-04-24,A015,3
A031,C003,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,2,2027-09-13,,2
