activity_id,access_seq,week,eclo,access_night
A001,1,3,0,1
A002,1,3,0,1
A003,1,3,0,1
A004,1,20,0,1
A004,2,21,0,1
A004,3,22,0,1
A005,1,20,0,1
A005,2,21,0,1
A005,3,22,0,1
A006,1,12,0,1
A006,2,13,0,1
A006,3,14,0,1
A006,4,15,0,1
A006,5,16,0,1
A007,1,12,0,1
A007,2,13,0,1
A007,3,14,0,1
A007,4,15,0,1
A007,5,16,0,1
A008,1,12,0,1
A008,2,13,0,1
A008,3,14,0,1
A008,4,15,0,1
A008,5,16,0,1
A009,1,14,0,1
A009,2,15,0,1
A009,3,16,0,1
A009,4,17,0,1
A009,5,18,0,1
A010,1,10,0,1
A010,2,11,0,1
A010,3,12,0,1
A010,4,13,0,1
A010,5,14,0,1
A011,1,10,0,1
A011,2,11,0,1
A011,3,12,0,1
A011,4,13,0,1
A011,5,14,0,1
A012,1,29,0,1
A013,1,29,0,1
A014,1,3,0,1
A014,2,4,0,1
A014,3,5,0,1
A014,4,6,0,1
A015,1,3,0,1
A015,2,4,0,1
A015,3,5,0,1
A015,4,6,0,1
A016,1,3,0,2
A016,2,4,0,1
A016,3,5,0,1
A016,4,6,0,1
A017,1,22,0,1
A017,2,23,0,1
A017,3,24,0,1
A017,4,25,0,1
A018,1,22,0,1
A018,2,23,0,1
A018,3,24,0,1
A018,4,25,0,1
A019,1,1,0,1
A019,2,2,0,1
A019,3,3,0,1
A019,4,4,0,1
A019,5,5,0,1
A019,6,6,0,1
A020,1,21,0,1
A020,2,22,0,1
A020,3,23,0,1
A021,1,3,0,2
A021,2,4,0,2
A021,3,5,0,2
A021,4,6,0,2
A022,1,3,0,1
A022,2,4,0,1
A022,3,5,0,1
A022,4,6,0,1
A023,1,3,0,3
A023,2,4,0,2
A023,3,5,0,2
A023,4,6,0,2
A024,1,3,0,2
A024,2,4,0,2
A024,3,5,0,2
A024,4,6,0,2
A025,1,16,0,2
A025,2,17,0,1
A025,3,18,0,1
A026,1,16,0,2
A026,2,17,0,2
A026,3,18,0,2
A027,1,16,0,1
A027,2,17,0,1
A027,3,18,0,1
A028,1,16,0,2
A028,2,17,0,2
A028,3,18,0,2
A029,1,17,0,1
A029,2,18,0,1
A030,1,6,0,1
A030,2,7,0,1
A031,1,16,0,2
A031,2,17,0,1
A031,3,18,0,1
A031,4,19,0,1
A032,1,16,0,1
A032,2,17,0,1
A032,3,18,0,1
A032,4,19,0,1
A033,1,16,0,1
A033,2,17,0,1
A033,3,18,0,1
A033,4,19,0,1
A034,1,26,0,1
A034,2,27,0,1
A034,3,28,0,1
A034,4,29,0,1
A034,5,30,0,1
A035,1,26,0,1
A035,2,27,0,1
A035,3,28,0,1
A035,4,29,0,1
A035,5,30,0,1
A036,1,26,0,1
A036,2,27,0,1
A036,3,28,0,1
