activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-08-02,,3
A002,C002,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-08-09,,3
A003,C003,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:H01_H02:WB,2,2027-07-05,,2
A004,C004,Construction,SEC:BET:H02_S15:WB,SEC:BET:S17_S18:WB,3,2027-08-02,,2
A005,C005,Construction,SEC:BET:H02_S15:WB,SEC:BET:S17_S18:WB,3,2027-08-23,,2
A006,C006,Construction,SEC:BET:H02_S15:WB,SEC:BET:S15_S16:WB,2,2027-07-05,,2
A007,C005,Construction,SEC:BET:H02_S15:WB,SEC:BET:S15_S16:WB,2,2027-07-05,,3
A008,C007,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,2,2027-10-25,,3
A009,C005,Construction,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,2,2027-10-25,,1
A010,C002,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,2,2027-05-24,,2
A011,C005,Construction,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,2,2027-05-24,,2
A012,C008,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,6,2027-06-21,,1
A013,C001,Renewal,SEC:BET:S11_S12:WB,SEC:BET:H01_H02:WB,4,2027-09-20,A005,1
A014,C004,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S05_S06:WB,3,2027-07-19,,1
A015,C007,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S13_S14:EB,5,2027-08-23,,2
A016,C007,Renewal,SEC:BET:H02_S15:WB,SEC:BET:S17_S18:WB,4,2027-08-09,,1
A017,C007,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2027-07-05,,2
A018,C009,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:H01_H02:WB,3,2027-06-07,,3
A019,C004,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S05_S06:WB,1,2027-04-26,,3
A020,C010,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S05_S06:WB,1,2027-05-03,,2
A021,C011,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S05_S06:WB,1,2027-05-03,,3
A022,C004,Construction,SEC:BET:S11_S12:WB,SEC:BET:S14_H01:WB,4,2027-05-31,,3
A023,C007,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S03_S04:EB,5,2027-04-26,,2
A024,C012,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S03_S04:EB,5,2027-04-26,,3
A025,C013,Renewal,SEC:BET:S11_S12:EB,SEC:BET:H01_H02:EB,5,2027-05-17,,3
A026,C002,Renewal,SEC:BET:S11_S12:EB,SEC:BET:H01_H02:EB,5,2027-05-31,,3
A027,C014,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S04_H01:EB,4,2027-04-26,,3
A028,C004,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:H01_H02:WB,5,2027-07-05,,3
A029,C002,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:H01_H02:WB,5,2027-07-05,,1
A030,C003,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,2,2027-04-26,,1
A031,C014,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,1,2027-10-11,A016,3
A032,C012,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,1,2027-09-20,,2
A033,C005,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,1,2027-10-04,,1
A034,C014,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:H01_H02:WB,2,2027-06-21,,2
A035,C009,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:H01_H02:WB,2,2027-06-21,,1
A036,C006,Construction,SEC:BET:H02_S15:WB,SEC:BET:S17_S18:WB,2,2027-06-28,,3
A037,C008,Renewal,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,6,2027-05-31,,1
A038,C004,Construction,SEC:BET:H01_H02:WB,SEC:BET:S16_S17:WB,5,2027-10-04,,1
A039,C007,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S16_S17:WB,5,2027-09-27,,3
A040,C007,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S16_S17:WB,5,2027-09-20,,1
A041,C004,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:H02_S05:EB,5,2027-10-11,,3
A042,C010,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:H02_S05:EB,5,2027-10-04,,2
A043,C013,Renewal,SEC:BET:S11_S12:WB,SEC:BET:H02_S15:WB,4,2027-08-23,,3
A044,C011,Construction,SEC:BET:S11_S12:WB,SEC:BET:H02_S15:WB,4,2027-08-30,,3
A045,C014,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S07_S08:EB,1,2027-08-09,,3
A046,C012,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S07_S08:EB,1,2027-08-02,,2
A047,C004,Construction,SEC:BET:H02_S15:EB,SEC:BET:S16_S17:EB,4,2027-05-03,,1
A048,C012,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S16_S17:EB,4,2027-04-26,,2
