activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Renewal,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,6,2027-09-13,,2
A002,C002,Renewal,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,6,2027-10-04,,2
A003,C002,Renewal,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,6,2027-09-27,,3
A004,C003,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S03_S04:EB,2,2027-08-30,,3
A005,C004,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:S07_S08:EB,1,2027-10-04,,1
A006,C003,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,1,2027-10-04,,3
A007,C003,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,1,2027-09-13,,3
A008,C005,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S06_S07:EB,2,2027-07-26,,2
A009,C006,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S16_S17:WB,5,2027-08-16,A008,1
A010,C007,Construction,SEC:ALP:S03_S04:WB,SEC:ALP:H01_H02:WB,5,2027-07-26,,3
A011,C007,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:H02_S05:WB,5,2027-08-09,,3
A012,C008,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:H01_H02:WB,5,2027-08-09,,3
A013,C009,Construction,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,5,2027-06-28,,3
A014,C007,Construction,SEC:BET:H02_S15:WB,SEC:BET:S17_S18:WB,5,2027-06-28,,3
A015,C010,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S16_S17:EB,1,2027-11-15,,3
A016,C007,Construction,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,1,2027-11-08,,2
A017,C011,Construction,SEC:BET:S11_S12:EB,SEC:BET:H02_S15:EB,4,2027-06-14,,3
A018,C002,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S15_S16:EB,4,2027-05-31,,1
A019,C001,Renewal,SEC:BET:S12_S13:EB,SEC:BET:S13_S14:EB,6,2027-06-14,,1
A020,C002,Renewal,SEC:BET:S11_S12:EB,SEC:BET:H02_S15:EB,6,2027-07-05,,1
A021,C012,Construction,SEC:BET:S11_S12:EB,SEC:BET:S14_H01:EB,6,2027-06-14,,3
A022,C013,Construction,SEC:BET:S13_S14:EB,SEC:BET:S17_S18:EB,3,2027-06-28,,2
A023,C014,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S17_S18:EB,3,2027-06-28,,3
A024,C010,Renewal,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,4,2027-06-14,,3
A025,C003,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:S06_S07:WB,2,2027-06-14,,2
A026,C002,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:S07_S08:WB,2,2027-05-24,,2
A027,C003,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,2,2027-05-24,,2
A028,C014,Renewal,SEC:BET:S11_S12:WB,SEC:BET:H01_H02:WB,3,2027-05-24,,3
A029,C014,Renewal,SEC:BET:S11_S12:WB,SEC:BET:H01_H02:WB,3,2027-05-24,,2
A030,C006,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S16_S17:WB,3,2027-04-26,,1
A031,C010,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:H02_S05:WB,4,2027-09-27,A009,1
A032,C003,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S03_S04:WB,4,2027-09-20,A009,2
A033,C014,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:H01_H02:WB,4,2027-09-13,A009,1
A034,C001,Renewal,SEC:BET:H02_S15:WB,SEC:BET:S17_S18:WB,6,2027-09-27,,1
A035,C014,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,6,2027-09-27,A009,3
A036,C014,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S06_S07:WB,3,2027-05-03,,2
A037,C014,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S15_S16:EB,3,2027-06-28,,3
A038,C008,Construction,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,3,2027-07-19,,1
A039,C012,Construction,SEC:BET:S12_S13:EB,SEC:BET:H01_H02:EB,3,2027-07-05,,2
A040,C004,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S16_S17:WB,1,2027-10-04,,1
A041,C014,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,1,2027-10-18,,2
A042,C014,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,1,2027-10-18,,1
A043,C006,Renewal,SEC:BET:H02_S15:WB,SEC:BET:S17_S18:WB,6,2027-06-28,,1
A044,C012,Construction,SEC:BET:S11_S12:WB,SEC:BET:S14_H01:WB,2,2027-07-19,,2
A045,C003,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S13_S14:WB,2,2027-07-19,,2
A046,C012,Construction,SEC:BET:S11_S12:WB,SEC:BET:S13_S14:WB,2,2027-08-02,,1
A047,C011,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:H02_S05:EB,3,2027-08-16,,3
A048,C013,Construction,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,3,2027-09-13,,2
