activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,4,2027-06-14,,3
A002,C002,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,4,2027-07-05,,2
A003,C003,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,5,2027-07-19,,3
A004,C004,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,2,2027-11-01,,3
A005,C005,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,2,2027-11-08,,1
A006,C006,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-07-12,,2
A007,C007,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-07-26,,1
A008,C008,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-07-26,,1
A009,C001,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,6,2027-07-26,,1
A010,C009,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,6,2027-08-09,,3
A011,C007,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-11-01,A010,2
A012,C010,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-06-28,,3
A013,C011,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,4,2027-09-06,,2
A014,C012,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,2,2027-07-19,,2
A015,C010,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-08-16,A003,1
A016,C010,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-09-06,,2
A017,C013,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-08-23,,3
A018,C014,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,6,2027-08-09,,2
A019,C014,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,6,2027-07-26,A014,1
A020,C015,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,1,2027-10-18,,1
A021,C016,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,1,2027-09-27,,1
A022,C001,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-05-24,,2
A023,C002,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-05-24,,2
A024,C017,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,6,2027-09-27,,3
A025,C003,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,5,2027-10-18,,3
A026,C014,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-07-12,,2
A027,C009,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-07-19,,3
