activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A001,C001,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,1,2027-10-18,,3
A002,C002,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,1,2027-10-04,,2
A003,C002,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-10-25,,2
A004,C003,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,1,2027-10-04,,3
A005,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,3,2027-10-04,,2
A006,C004,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,1,2027-10-18,,1
A007,C005,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-11-08,,2
A008,C002,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-09-06,,1
A009,C005,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,1,2027-09-13,,1
A010,C006,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,1,2027-09-06,,3
A011,C007,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,3,2027-11-08,,2
A012,C008,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,3,2027-11-15,A006,1
A013,C006,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,3,2027-10-25,A006,3
A014,C003,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,3,2027-11-01,,1
A015,C009,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-11-01,,1
A016,C006,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-11-08,,1
A017,C010,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,4,2027-11-01,,3
A018,C011,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,5,2027-09-27,A010,1
A019,C012,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2027-11-01,,3
A020,C013,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2027-10-25,,1
A021,C008,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,1,2027-10-18,,1
A022,C014,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2027-11-08,,3
A023,C004,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,3,2027-10-11,,1
A024,C007,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-09-27,,2
A025,C008,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-09-27,,1
A026,C007,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-09-27,,3
A027,C008,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,5,2027-10-11,,3
A028,C014,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-10-04,,2
A029,C001,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,2,2027-10-04,,1
A030,C006,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-10-04,A010,1
A031,C002,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,2,2027-10-25,,2
A032,C013,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,2,2027-10-18,A010,1
A033,C004,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2027-09-20,,3
A034,C007,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-09-06,A010,3
A035,C008,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,5,2027-09-06,,2
A036,C007,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,3,2027-09-27,,2
A037,C008,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,3,2027-09-20,A010,2
A038,C010,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-08-30,,1
A039,C003,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,5,2027-09-13,,3
A040,C012,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,2,2027-10-04,,3
A041,C005,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,2,2027-10-11,A033,3
A042,C007,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,2,2027-11-08,A022,1
A043,C014,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,2,2027-11-01,,1
A044,C004,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-08-16,,1
A045,C004,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-10-04,,1
A046,C007,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,5,2027-08-16,,3
A047,C013,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,5,2027-08-16,,3
A048,C005,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,5,2027-08-16,,2
A049,C004,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-08-16,,1
A050,C012,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,1,2027-10-25,A022,3
A051,C011,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,1,2027-11-08,,1
A052,C012,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-08-16,,2
A053,C013,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,2,2027-08-16,,1
A054,C007,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,3,2027-10-25,,2
A055,C014,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,3,2027-11-01,,3
A056,C012,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-08-16,,3
A057,C008,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,4,2027-08-23,,3
A058,C014,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-10-18,A039,2
A059,C014,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-10-18,,3
A060,C003,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-09-27,,2
A061,C007,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-10-04,A039,3
A062,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-10-18,,3
A063,C008,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,4,2027-10-18,A039,1
A064,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,4,2027-10-11,A039,3
A065,C008,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,4,2027-08-16,,1
A066,C008,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-08-16,,1
A067,C005,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,4,2027-08-16,,2
A068,C008,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2027-08-16,,3
A069,C009,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-09-13,,1
A070,C008,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,4,2027-09-13,,1
A071,C014,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-09-06,,3
A072,C013,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-08-30,,2
