activity_id,access_seq,week,eclo,access_night
A001,1,10,0,1
A002,1,10,0,1
A003,1,10,0,1
A004,1,10,0,1
A005,1,1,0,1
A005,2,2,0,1
A005,3,3,0,1
A005,4,4,0,1
A006,1,1,0,1
A006,2,2,0,1
A006,3,3,0,1
A006,4,4,0,1
A007,1,1,0,1
A007,2,2,0,1
A007,3,3,0,1
A007,4,4,0,1
A008,1,1,0,1
A008,2,2,0,1
A008,3,3,0,1
A008,4,4,0,1
A009,1,3,0,2
A009,2,4,0,2
A009,3,5,0,1
A010,1,1,0,1
A010,2,2,0,1
A010,3,3,0,1
A011,1,1,0,2
A011,2,2,0,2
A011,3,3,0,2
A012,1,2,0,1
A012,2,3,0,1
A013,1,2,0,2
A013,2,3,0,2
A014,1,2,0,1
A014,2,3,0,1
A015,1,2,0,2
A015,2,3,0,2
A016,1,14,0,1
A016,2,15,0,1
A017,1,14,0,1
A017,2,15,0,1
A018,1,14,0,1
A018,2,15,0,1
A019,1,4,0,3
A019,2,5,0,2
A019,3,6,0,1
A020,1,4,0,2
A020,2,5,0,1
A020,3,6,0,1
A021,1,12,0,1
A021,2,13,0,1
A021,3,14,0,1
A021,4,15,0,1
A021,5,16,0,1
A022,1,14,0,2
A022,2,15,0,2
A023,1,14,0,1
A023,2,15,0,1
A024,1,4,0,1
A024,2,5,0,1
A024,3,6,0,1
A024,4,7,0,1
A024,5,8,0,1
A025,1,4,0,1
A025,2,5,0,1
A025,3,6,0,1
A025,4,7,0,1
A025,5,8,0,1
A026,1,4,0,1
A026,2,5,0,1
A026,3,6,0,1
A026,4,7,0,1
A026,5,8,0,1
A027,1,1,0,1
A027,2,2,0,1
A027,3,3,0,1
A028,1,1,0,2
A028,2,2,0,3
A028,3,3,0,3
A029,1,1,0,1
A029,2,2,0,1
A029,3,3,0,1
A030,1,1,0,1
A030,2,2,0,1
A030,3,3,0,1
A031,1,6,0,2
A031,2,7,0,1
A031,3,8,0,1
A032,1,2,0,3
A032,2,3,0,3
A032,3,4,0,2
A032,4,5,0,1
A032,5,6,0,1
A033,1,2,0,4
A033,2,3,0,4
A033,3,4,0,3
A033,4,5,0,2
A033,5,6,0,3
A034,1,2,0,2
A034,2,3,0,2
A034,3,4,0,2
A034,4,5,0,1
A034,5,6,0,1
A035,1,4,0,1
A035,2,5,0,1
A035,3,6,0,1
A035,4,7,0,1
A036,1,9,0,1
A037,1,9,0,1
A038,1,9,0,1
A039,1,9,0,1
A039,2,10,0,1
A039,3,11,0,1
A039,4,12,0,1
A039,5,13,0,1
A040,1,13,0,1
A041,1,15,0,1
A042,1,2,0,1
A042,2,3,0,1
A042,3,4,0,2
A043,1,2,0,4
A043,2,3,0,4
A043,3,4,0,3
A044,1,2,0,3
A044,2,3,0,3
A044,3,4,0,3
A045,1,12,0,1
A045,2,13,0,1
A045,3,14,0,1
A045,4,15,0,2
A045,5,16,0,1
A046,1,11,0,1
A046,2,12,0,1
A046,3,13,0,2
A046,4,14,0,2
A046,5,15,0,2
A047,1,11,0,1
A047,2,12,0,1
A047,3,13,0,1
A047,4,14,0,1
A047,5,15,0,1
A048,1,6,0,2
A048,2,7,0,1
A048,3,8,0,1
A049,1,7,0,1
A049,2,8,0,1
A049,3,9,0,2
A049,4,10,0,2
A050,1,7,0,2
A050,2,8,0,2
A050,3,9,0,2
A050,4,10,0,1
A051,1,10,0,1
A051,2,11,0,1
A052,1,10,0,2
A052,2,11,0,1
A053,1,8,0,1
A053,2,9,0,2
A053,3,10,0,1
A054,1,8,0,1
A054,2,9,0,1
A054,3,10,0,2
A055,1,8,0,3
A055,2,9,0,3
A055,3,10,0,3
A056,1,8,0,2
A057,1,8,0,2
A058,1,8,0,2
A059,1,8,0,2
A060,1,8,0,1
A060,2,9,0,1
A060,3,10,0,1
A060,4,11,0,1
A061,1,8,0,1
A061,2,9,0,1
A061,3,10,0,1
A061,4,11,0,1
A062,1,8,0,2
A062,2,9,0,2
A062,3,10,0,2
A062,4,11,0,2
A063,1,9,0,1
A063,2,10,0,2
A063,3,11,0,1
A063,4,12,0,1
A063,5,13,0,1
A064,1,9,0,4
A064,2,10,0,4
A064,3,11,0,2
A064,4,12,0,1
A064,5,13,0,1
A065,1,1,0,1
A065,2,2,0,1
A065,3,5,0,2
A065,4,6,0,2
A066,1,15,0,3
A066,2,16,0,2
A067,1,5,0,3
A067,2,7,0,2
A068,1,11,0,1
A069,1,11,0,2
A070,1,11,0,3
A071,1,11,0,3
A072,1,11,0,2
A072,2,12,0,1
