activity_id,access_seq,week,eclo,access_night
A001,1,17,0,1
A002,1,17,0,1
A003,1,21,0,1
A003,2,23,0,1
A003,3,24,0,1
A003,4,25,0,1
A003,5,26,0,1
A004,1,21,0,1
A004,2,23,0,1
A004,3,24,0,1
A004,4,25,0,1
A004,5,26,0,1
A005,1,21,0,1
A005,2,23,0,1
A005,3,24,0,1
A005,4,25,0,1
A005,5,26,0,1
A006,1,20,0,1
A006,2,21,0,1
A007,1,2,0,1
A007,2,3,0,1
A007,3,4,0,1
A007,4,5,0,1
A007,5,6,0,1
A008,1,12,0,1
A008,2,14,0,1
A008,3,15,0,1
A008,4,16,0,1
A008,5,19,0,1
A008,6,20,0,1
A009,1,12,0,1
A009,2,14,0,1
A009,3,15,0,1
A009,4,16,0,1
A009,5,19,0,1
A009,6,20,0,1
A010,1,16,0,1
A011,1,16,0,1
A012,1,26,0,1
A013,1,26,0,2
A014,1,26,0,2
A015,1,14,0,1
A015,2,16,0,1
A015,3,17,0,1
A015,4,18,0,1
A015,5,19,0,1
A016,1,25,0,1
A016,2,26,0,1
A016,3,29,0,1
A017,1,25,0,2
A017,2,26,0,3
A017,3,29,0,1
A018,1,20,0,1
A018,2,23,0,1
A018,3,24,0,1
A019,1,7,0,1
A019,2,8,0,1
A019,3,9,0,1
A019,4,10,0,1
A019,5,11,0,1
A020,1,26,0,1
A020,2,27,0,1
A020,3,28,0,1
A020,4,30,0,1
A021,1,26,0,2
A021,2,27,0,1
A021,3,28,0,1
A021,4,30,0,1
A022,1,26,0,1
A022,2,27,0,1
A022,3,28,0,1
A022,4,30,0,1
A023,1,4,0,1
A023,2,6,0,1
A023,3,7,0,1
A023,4,9,0,1
A024,1,23,0,1
A024,2,24,0,1
A025,1,23,0,1
A025,2,24,0,1
A026,1,23,0,2
A026,2,24,0,2
A027,1,6,0,1
A027,2,7,0,2
A027,3,9,0,2
A027,4,11,0,2
A027,5,13,0,1
A027,6,14,0,2
A028,1,6,0,1
A028,2,7,0,1
A028,3,9,0,1
A028,4,11,0,1
A028,5,13,0,1
A028,6,14,0,1
A029,1,14,0,1
A029,2,16,0,1
A029,3,18,0,1
A029,4,19,0,1
A029,5,20,0,1
A029,6,21,0,1
A030,1,12,0,1
A030,2,14,0,1
A030,3,15,0,1
A030,4,16,0,1
A030,5,17,0,1
A031,1,12,0,1
A031,2,14,0,1
A031,3,15,0,1
A031,4,16,0,1
A031,5,17,0,1
A032,1,12,0,1
A032,2,14,0,1
A032,3,15,0,1
A032,4,16,0,1
A032,5,17,0,1
A033,1,18,0,1
A033,2,19,0,1
A033,3,20,0,2
A033,4,22,0,1
A033,5,23,0,2
A033,6,24,0,2
A034,1,18,0,1
A034,2,19,0,1
A035,1,29,0,1
A035,2,30,0,2
A036,1,29,0,1
A036,2,30,0,1
A037,1,29,0,1
A037,2,30,0,2
A038,1,14,0,1
A038,2,15,0,1
A038,3,16,0,1
A038,4,17,0,1
A038,5,18,0,2
A038,6,19,0,2
A039,1,20,0,1
A039,2,22,0,1
A039,3,24,0,1
A040,1,13,0,2
A040,2,14,0,3
A040,3,15,0,1
A040,4,16,0,2
A040,5,19,0,2
A041,1,13,0,1
A041,2,14,0,1
A041,3,15,0,1
A041,4,16,0,1
A041,5,19,0,1
A042,1,14,0,2
A042,2,15,0,2
A042,3,16,0,2
A042,4,17,0,2
A043,1,16,0,2
A043,2,17,0,1
A044,1,21,0,1
A044,2,22,0,2
A044,3,23,0,1
A044,4,25,0,1
A044,5,26,0,1
A044,6,27,0,1
A045,1,21,0,1
A045,2,22,0,1
A045,3,23,0,1
A045,4,25,0,1
A045,5,26,0,1
A045,6,27,0,1
A046,1,21,0,2
A046,2,22,0,1
A046,3,23,0,2
A046,4,25,0,2
A046,5,26,0,3
A046,6,27,0,1
A047,1,6,0,1
A047,2,7,0,1
A047,3,8,0,1
A047,4,10,0,1
A048,1,6,0,1
A048,2,7,0,1
A048,3,8,0,1
A048,4,10,0,1
